text,actual,predicted,probability_not_disaster,probability_disaster,clean_text,correct
Undo this shit... — Music: Silence before storm - Not A Crime album. — #undo #Iran #iranprotests #ایران #تهران… https://t.co/bSioV24nDq,0,0,0.8326630152599159,0.16733698474008407,undo shit music silence storm crime album undo iran iranprotests,True
Hitachi UK rolls out CESAR https://t.co/Od1GCqi2kV https://t.co/JGBFy5GZny,0,0,0.8978279665116204,0.10217203348837955,hitachi uk rolls cesar,True
"⠀ ❛ it’s 𝒋𝒊𝒍𝒍 𝒗𝒂𝒍𝒆𝒏𝒕𝒊𝒏𝒆. i didn’t say it sooner, but that’s my name. i work for the BSAA, fending off against… https://t.co/YX2oD7xqrH",0,0,0.952772693259578,0.047227306740421936,didnt say sooner thats name work bsaa fending,True
"I've gone into ""hostile territory"" to canvass for Bernie. People tend to be much nicer face to face. Y… https://t.co/lWfMcwzaTS",0,0,0.9509141913592354,0.04908580864076459,ive gone hostile territory canvass bernie people tend much nicer face face,True
"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader… https://t.co/EvJsjI0yQ4",0,0,0.9714927141903963,0.02850728580960368,living denial never thought go round kenya campaign rtd raila odinga mudslide odm leader,True
"13/1 in 1964 In ""Beatlemania""-type scenes, hordes of screaming fans lay siege to Coronation Street, desperate for a glimps…",0,0,0.8869913664862166,0.11300863351378346,beatlemaniatype scenes hordes screaming fans lay siege coronation street desperate glimps,True
Trump will have to send Conan and some of his bomb-sniffing friends to the Capitol to make s…,0,0,0.9463680385797599,0.05363196142024008,trump send conan bombsniffing friends capitol make,True
Productive meeting with and fellow Bucks MPs &amp; today. Bucks MPs working togethe…,0,0,0.8759366589290298,0.12406334107097021,productive meeting fellow bucks mps amp today bucks mps working togethe,True
"As Japan gears up to host the Olympics in Tokyo later this year, less than 200 miles away, got rare access…",0,0,0.8509412224955843,0.14905877750441565,japan gears host olympics tokyo later year less miles away got rare access,True
Remember when an army used google translate to ask “are you excited to go to korea?” But it messed up and said “Are you horn…,0,0,0.960264146387844,0.03973585361215602,remember army used google translate ask excited go korea messed said horn,True
Social media went bananas after Chuba Hubbard announced Monday evening his plans to return to #okstate. https://t.co/peN…,0,0,0.8368187587074618,0.16318124129253822,social media went bananas chuba hubbard announced monday evening plans return okstate,True
"said every 15 minutes, a road traffic collision is happening on our roads; about 5 people die on our roads eve…",0,0,0.556182526110451,0.44381747388954895,said every minutes road traffic collision happening roads people die roads eve,True
If built on illegally occupied land then it has to be opposed or demolished even.,0,0,0.9158722043828766,0.0841277956171233,built illegally occupied land opposed demolished even,True
"From CTmagazine: This Nigerian pastor was kidnapped by Boko Haram last week. In the hostage video, Lawan Andimi too… https://t.co/DgZmxFVide",1,0,0.8774074814603748,0.12259251853962515,ctmagazine nigerian pastor kidnapped boko haram last week hostage video lawan andimi,False
"Sorry, but I'm still not over the fact that three days ago Trump said that Saudi Arabia deposited $1 billion in a bank accou…",0,0,0.7165011000262749,0.2834988999737251,sorry im still fact three days ago trump said saudi arabia deposited billion bank accou,True
"Its shouldn't have taken you this long to fire . The damage caused may not be reversed soon. Alafu, di… https://t.co/tc8s5QrQue",0,0,0.7363801286549725,0.26361987134502757,shouldnt taken long fire damage caused may reversed soon alafu di,True
Apparently an avalanche has hit #NeelumValley in Azad Kashmir leading to multiple casualties. Mainstream media is yet to…,1,0,0.5469346749180659,0.45306532508193403,apparently avalanche hit neelumvalley azad kashmir leading multiple casualties mainstream media yet,False
The price of consumer goods has increased by a factor of 4 since the late 1970s while college costs have increased by a fac…,0,0,0.8112658577952826,0.1887341422047174,price consumer goods increased factor since late college costs increased fac,True
“Israel” distributes demolition notices to 8 Palestinian families in south of West Bank DETAILS : https://t.co/kR4gG3…,0,0,0.5802984492239045,0.41970155077609544,israel distributes demolition notices palestinian families south west bank details,True
Mfs love flooding they alreado with partial leaves 🤦🏽‍♂️.,0,0,0.8456806380497073,0.15431936195029272,mfs love flooding alreado partial leaves,True
Two buses collide head-on Hatton-Kandy road in Diyagala injuring 20 passengers https://t.co/yFkMn29Qi2 https://t.co/y9mJvRWg4y,1,0,0.5029019321351036,0.49709806786489646,two buses collide headon hattonkandy road diyagala injuring passengers,False
As fires ablaze throughout the land/as the prophosized apocalypse comes to fruition/not a building standing/as we all come st…,1,0,0.6048900514976854,0.3951099485023146,fires ablaze throughout landas prophosized apocalypse comes fruitionnot building standingas come st,False
Well if the Tory's carry on destroying the education system there won't be any teachers left! 'Schools should brac… https://t.co/gPQH8vqYqv,0,0,0.8564831010941995,0.14351689890580052,well torys carry destroying education system wont teachers left schools brac,True
"Wait until #IR35 kicks in and they will see how much the economy will shrink! you have no idea! , yo…",0,0,0.959210050221825,0.04078994977817499,wait ir kicks see much economy shrink idea yo,True
“kny stans quiet” fuck we supposed to talk about everybody dead,0,0,0.894051921943797,0.10594807805620297,kny stans quiet fuck supposed talk everybody dead,True
We continue to update our 30-day aftershock forecast scenarios for #PuertoRico. Forecasts are posted in both English https://t.co…,0,0,0.6706684984767741,0.3293315015232259,continue update day aftershock forecast scenarios puertorico forecasts posted english,True
Nuclear Disaster Part 2 https://t.co/Z0WT3CxJI8,0,0,0.7519847313723383,0.24801526862766166,nuclear disaster part,True
"#SupremeCourt hearing matter related to Four apartment complexes - H2O Holy Faith, twin towers of Alfa Serene, Golden…",0,0,0.8250980149595709,0.17490198504042911,supremecourt hearing matter related four apartment complexes ho holy faith twin towers alfa serene golden,True
"Want to listen to some clips of #TheWreckage audiobook? Three short clips now available on Soundcloud, featuring …",0,0,0.9359549161480872,0.06404508385191275,want listen clips thewreckage audiobook three short clips available soundcloud featuring,True
"City officials tells construction workers (and everybody else) to stay home, shut doors. But it's OK for …",0,0,0.8289202552839254,0.17107974471607462,city officials tells construction workers everybody else stay home shut doors ok,True
"This isn’t an episode about a poor neighborhood, they’re in a ghetto. These people cannot leave, they’ve been interred. DS…",0,0,0.9086718153341533,0.09132818466584669,isnt episode poor neighborhood theyre ghetto people cannot leave theyve interred ds,True
"According to HuffPost, the ""5 Environmental News Stories To Watch In 2020"" reflect the ongoing, pervasive status of… https://t.co/jjcsbl9OZn",0,0,0.8017897492245656,0.19821025077543442,according huffpost environmental news stories watch reflect ongoing pervasive status,True
Ang daming costumers telling where they are from and telling stories on what's happening sa lugar nila why they nee… https://t.co/DTEznwGg34,0,0,0.9303181113964943,0.0696818886035057,ang daming costumers telling telling stories whats happening sa lugar nila nee,True
Even a violent storm forecast wi… https://t.co/QGdVKPR2Rg,0,0,0.7311194292605953,0.26888057073940475,even violent storm forecast wi,True
HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) https://t.co/SEs61J1uiw https://t.co/c5zttshWOk,0,0,0.9238681507925166,0.07613184920748339,ha yoonbin ben wounds official mv,True
"In France, the riot police not only attack the workers on strike, they also attack those reporting and filming it. Foo…",1,0,0.5187256148278334,0.4812743851721666,france riot police attack workers strike also attack reporting filming foo,False
I know Bro. Every piece of our history is a lie. The history we know was stolen from the One's that… https://t.co/8BWx2CPqx8,0,0,0.9325158171206478,0.06748418287935223,know bro every piece history lie history know stolen ones,True
#CherryBullet Returning To Korea After Being Held In Manila Due To Volcano Eruption https://t.co/D6f4hTbsjq https://t.co/Bq1nym…,0,1,0.39113008447808983,0.6088699155219102,cherrybullet returning korea held manila due volcano eruption,False
if u hate rats.. just remember that im out there and plague outbreak risks are high,0,0,0.8755168924337197,0.1244831075662803,u hate rats remember im plague outbreak risks high,True
"When you have a crush on someone, your brain overlooks and ignores the flaws of that person causing them to appear ""perfect""",0,0,0.9328467855689028,0.06715321443109722,crush someone brain overlooks ignores flaws person causing appear perfect,True
"""Food banks are a very visible consequence of inadequate incomes. Holiday hunger and schemes to alleviate it, plus provision of…",0,0,0.8923712097423373,0.10762879025766271,food banks visible consequence inadequate incomes holiday hunger schemes alleviate plus provision,True
Queen Elizabeth speaks out on Harry and Meghan after emergency meeting https://t.co/p6bkx2d0RW https://t.co/l21npaxgUJ,0,0,0.9112010552471654,0.08879894475283458,queen elizabeth speaks harry meghan emergency meeting,True
This chat is boring. Is Sipho being held hostage? Isn’t he a grown ass man with free will? The problem is Sipho wan… https://t.co/16jMikmzE0,0,0,0.9324278988618795,0.06757210113812048,chat boring sipho held hostage isnt grown ass man free problem sipho wan,True
Yang simply chuckles a little as she stares at the flustered fusion. She found Kefla to be even cuter while being… https://t.co/ypgAO2RQLl,0,0,0.8480770661181276,0.15192293388187234,yang simply chuckles little stares flustered fusion found kefla even cuter,True
"If deforestation were discontinued now, the amount of forest lost to fire would be reduced by 30% compared to business as…",0,0,0.8018364715480895,0.19816352845191057,deforestation discontinued amount forest lost fire would reduced compared business,True
The Internet of Things explosion! #iot #innovation #IIoT #startup #SMM #Industry40 #CyberSecurity #fintech #wear…,0,0,0.8791746262676381,0.1208253737323619,internet things explosion iot innovation iiot startup smm industry cybersecurity fintech wear,True
How much is big tobacco and big pharma paying you to push this ludicrous nonsense? Anyone that thin… https://t.co/nfFmiSCkt7,0,0,0.941347945798432,0.0586520542015681,much big tobacco big pharma paying push ludicrous nonsense anyone thin,True
We saw more reports of women who had increased menstruational bleeding… https://t.co/wRW0zEyEYp,0,0,0.7695955015424684,0.2304044984575316,saw reports women increased menstruational bleeding,True
anyway here’s a video of being drowned out by us chanting “black lives matter” https://t.co/JFoYbeaGPA,0,0,0.9286591583175258,0.07134084168247427,anyway heres video drowned us chanting black lives matter,True
